unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
ALHAMBRA 1102,0,0,0,0.0,0.0,8.976353530977494,0.1151607483840527,6257.0,2
ALHAMBRA 1105,0,0,0,0.0,0.0,10.480372975354786,0.1563220999021087,2740.5,2
ALLEGHANY 1101,0,0,0,0.0,0.0,13.822771942353189,0.269410279850788,1618.0,1
ALLEGHANY 1102,0,0,0,0.0,0.0,13.685958581876235,0.2642035942252736,1068.5,1
ALTO 1120,1,0,0,8.19875046840932,0.0,8.19875046840932,0.096284101550413,15676.0,0
ALTO 1122,0,0,0,0.0,0.0,8.19875046840932,0.096284101550413,2899.5,0
ALTO 1123,0,0,0,0.0,0.0,8.19875046840932,0.096284101550413,2795.0,0
ALTO 1124,1,0,0,8.398610204127813,0.0,8.398610204127813,0.1009783869969734,10515.0,0
ALTO 1125,0,0,0,0.0,0.0,8.398610204127813,0.1009783869969734,5408.5,0
ANDERSON 1101,0,0,0,0.0,0.0,15.403211450340756,0.3330841375887324,5357.0,1
ANDERSON 1103,0,0,0,0.0,0.0,15.403211450340756,0.3330841375887324,1315.5,1
ANITA 1106,0,0,0,0.0,0.0,15.124008208300417,0.3213650533630564,767.875,1
ANNAPOLIS 1101,0,0,0,0.0,0.0,13.606868630552643,0.2612159806842593,727.0,0
ANTELOPE 1101,0,0,0,0.0,0.0,15.669727526167058,0.3444580570095286,164.77272727272728,4
ANTLER 1101,0,0,0,0.0,0.0,15.873047766800804,0.35325782138764,4890.0,1
APPLE HILL 1103,0,0,0,0.0,0.0,13.37815826598272,0.2526685233064645,4209.5,1
APPLE HILL 1104,0,0,0,0.0,0.0,13.37815826598272,0.2526685233064645,1701.5,1
APPLE HILL 2102,0,0,0,0.0,0.0,13.744355315069738,0.2664200116903845,2137.0,1
ARCATA 1121,0,0,0,0.0,0.0,15.283211629856131,0.3280227123344374,5859.5,0
ARCATA 1122,0,0,0,0.0,0.0,15.283211629856131,0.3280227123344374,2574.5,0
ARLINGTON 0401,0,0,0,0.0,0.0,8.393674915056451,0.1008611539627841,5336.0,2
ARVIN 1101,0,0,0,0.0,0.0,16.637342372968163,0.3872843437832481,500.42857142857144,4
ATASCADERO 1101,1,0,0,0.0,0.0,11.359344437177816,0.1831912802133684,11520.0,3
ATASCADERO 1102,0,0,0,0.0,0.0,10.90869451043957,0.1691574880331479,6462.0,3
ATASCADERO 1103,0,0,0,0.0,0.0,11.079753011898504,0.1744206577628371,6120.0,3
AUBERRY 1101,0,0,0,0.0,0.0,13.809160864165603,0.2688900962360689,1059.5,4
AUBERRY 1102,0,0,0,0.0,0.0,13.30514316143965,0.2499686093222348,1059.5,4
AUBURN 1101,0,0,0,0.0,0.0,13.452850278918955,0.255444891991354,4632.0,1
AUBURN 1102,0,0,0,0.0,0.0,13.452850278918955,0.255444891991354,1546.3333333333333,1
BALCH NO 1 1101,1,0,0,0.0,0.0,12.852410363550565,0.23353989110569,580.0,4
BANCROFT 0401,1,0,0,0.0,0.0,9.55882110409136,0.1303767622586987,10746.0,2
BANCROFT 0402,0,0,0,0.0,0.0,9.55882110409136,0.1303767622586987,4121.0,2
BANGOR 1101,0,0,0,0.0,0.0,13.679485718536002,0.2639584684690924,1062.3333333333333,1
BASALT 1106,0,0,0,0.0,0.0,9.932080966288405,0.1406099310912242,905.5,0
BAY MEADOWS 1105,0,0,0,0.0,0.0,9.997870860512917,0.1424525517673589,2459.5,2
BAY MEADOWS 2102,0,0,0,0.0,0.0,9.997870860512917,0.1424525517673589,1854.3333333333333,2
BAYWOOD 1101,0,0,0,0.0,0.0,11.39748336965409,0.1844038205530291,1230.0,3
BEAR VALLEY 2101,0,0,0,0.0,0.0,13.716520322867405,0.2653624382209145,5038.5,4
BEAR VALLEY 2105,0,0,0,0.0,0.0,12.90192253408756,0.2353103637323275,1603.0,4
BELL 1107,1,0,0,9.124688785159464,0.0,13.695889025142575,0.2645798704580242,8348.0,1
BELL 1108,0,0,0,0.0,0.0,13.290528680868436,0.2494298805134534,4663.0,1
BELL 1109,0,0,0,0.0,0.0,13.452850278918955,0.255444891991354,3026.0,1
BELL 1110,0,0,0,0.0,0.0,13.452850278918955,0.255444891991354,2955.5,1
BELLEVUE 1102,0,0,0,0.0,0.0,10.576584244916717,0.1591624465636299,3311.0,0
BELLEVUE 2101,0,0,0,0.0,0.0,11.719695363350723,0.1948022292117302,725.5,0
BELMONT 1103,0,0,0,0.0,0.0,11.855714526977309,0.1992746097309099,8404.0,2
BELMONT 1110,0,0,0,0.0,0.0,10.075465895186149,0.1446407867927078,2556.6666666666665,2
BEN LOMOND 0401,0,0,0,0.0,0.0,14.19621460992962,0.2838707937032545,2509.5,3
BEN LOMOND 1101,0,0,0,0.0,0.0,14.19621460992962,0.2838707937032545,2705.5,3
BERESFORD 0402,0,0,0,0.0,0.0,9.997870860512917,0.1424525517673589,7115.333333333333,2
BERESFORD 0403,0,0,0,0.0,0.0,9.997870860512917,0.1424525517673589,1856.5,2
BERKELEY F 0402,0,0,0,0.0,0.0,8.393674915056451,0.1008611539627841,5065.0,2
BERKELEY F 1103,0,0,0,0.0,0.0,8.541867999759049,0.1044102957379832,9660.333333333334,2
BERKELEY F 1105,0,0,0,0.0,0.0,8.393674915056451,0.1008611539627841,3386.0,2
BIG BASIN 1101,0,0,0,0.0,0.0,14.19621460992962,0.2838707937032545,2705.5,3
BIG BASIN 1102,0,0,0,0.0,0.0,15.241053116123762,0.3262533378335011,6007.0,3
BIG BEND 1101,0,0,0,0.0,0.0,14.400150035635477,0.2919208536097161,1418.0,1
BIG BEND 1102,0,0,0,0.0,0.0,14.209707329211154,0.2844000590083524,888.75,1
BIG MEADOWS 2101,1,0,0,6.388607699141721,0.0,13.91766361781256,0.2730502487610741,10046.666666666666,1
BIG RIVER 1101,0,0,0,0.0,0.0,14.927196503366073,0.3132251402037739,2443.0,0
BOGARD 1101,1,0,1,13.617613296625304,0.0,13.617613296625304,0.2616208995823552,9832.0,1
BOLINAS 1101,0,0,0,0.0,0.0,9.870861108186643,0.1389057813459169,2111.0,0
BONNIE NOOK 1101,0,0,0,0.0,0.0,13.724787659998151,0.2656763393942911,566.6,1
BONNIE NOOK 1102,0,0,0,0.0,0.0,13.724787659998151,0.2656763393942911,566.6,1
BRENTWOOD 2105,0,0,0,0.0,0.0,11.465865650347045,0.1865875730874091,1293.0,2
BRENTWOOD 2111,1,0,0,0.0,0.0,11.956666028927977,0.2026256698221905,11610.5,2
BRIDGEVILLE 1101,0,0,0,0.0,0.0,15.042785081781084,0.3179936251577366,1358.0,0
BRIDGEVILLE 1102,0,0,0,0.0,0.0,15.30796101315333,0.3290635684339261,1358.0,0
BROWNS VALLEY 1101,0,0,0,0.0,0.0,13.9644475502878,0.2748534855627582,1967.5,1
BRUNSWICK 1102,1,0,0,3.782725042578141,0.0,13.396176900403244,0.2533369551284394,7581.0,1
BRUNSWICK 1103,0,0,0,0.0,0.0,13.13520907528816,0.2437389853957391,2644.5,1
BRUNSWICK 1104,0,0,0,0.0,0.0,13.13520907528816,0.2437389853957391,6700.0,1
BRUNSWICK 1105,0,0,0,0.0,0.0,13.396176900403244,0.2533369551284394,2644.5,1
BRUNSWICK 1106,0,0,0,0.0,0.0,13.265145559499077,0.2484955212890013,4079.0,1
BRUNSWICK 1107,1,0,0,0.0,0.0,13.13520907528816,0.2437389853957391,7037.0,1
BRUNSWICK 1110,0,0,0,0.0,0.0,13.13520907528816,0.2437389853957391,6373.0,1
BUCKS CREEK 1103,0,0,0,0.0,0.0,14.468763054979968,0.2946535485707821,854.6666666666666,1
BUELLTON 1101,0,0,0,0.0,0.0,15.464084329327788,0.3356658558212809,6937.5,3
BUELLTON 1102,0,0,0,0.0,0.0,15.464084329327788,0.3356658558212809,3914.0,3
BURNEY 1101,0,0,0,0.0,0.0,12.861389252213904,0.2338604826326409,1384.6666666666667,1
BURNEY 1102,0,0,0,0.0,0.0,12.861389252213904,0.2338604826326409,1384.6666666666667,1
BURNS 2101,0,0,0,0.0,0.0,14.19621460992962,0.2838707937032545,5661.5,3
BUTTE 1105,0,0,0,0.0,0.0,15.156618333281864,0.3227234350783981,1246.6666666666667,1
CABRILLO 1103,0,0,0,0.0,0.0,13.29864603489843,0.2497290387687522,2496.0,3
CABRILLO 1104,1,0,1,13.166545897082283,0.0,13.166545897082283,0.2448820683210934,46690.5,3
CAL WATER 1102,1,0,0,0.0,0.0,17.397117273827437,0.422586541978512,6749.0,4
CALAVERAS CEMENT 1101,0,0,0,0.0,0.0,14.302599256289117,0.2880566876481328,2172.0,4
CALISTOGA 1101,0,0,0,0.0,0.0,11.795000842986276,0.1972722468917366,569.0,0
CALISTOGA 1102,0,0,0,0.0,0.0,10.816763812788208,0.1663612427345999,5797.0,0
CALPELLA 1101,0,0,0,0.0,0.0,13.750619421009112,0.266658291445293,3009.0,0
CALPELLA 1102,0,0,0,0.0,0.0,14.272389791799416,0.2868650503879584,4236.0,0
CAMP EVERS 2103,1,0,0,11.48389138433395,0.0,11.48389138433395,0.1871652876577851,17638.0,3
CAMP EVERS 2104,0,0,0,0.0,0.0,13.032691537170637,0.2400174299551592,5231.0,3
CAMP EVERS 2105,0,0,0,0.0,0.0,13.032691537170637,0.2400174299551592,4735.0,3
CAMP EVERS 2106,0,0,0,0.0,0.0,13.032691537170637,0.2400174299551592,3450.0,3
CAMPHORA 1101,0,0,0,0.0,0.0,15.843402017661102,0.3519681326516716,1716.0,3
CARLOTTA 1121,0,0,0,0.0,0.0,15.730376905096522,0.3470718669885111,1358.0,0
CAROLANDS 0401,0,0,0,0.0,0.0,9.997870860512917,0.1424525517673589,1944.0,2
