unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
ALHAMBRA 1102,0,0,0,0.0,0.0,5.029979994752891,0.1151607483840527,6257.0,2
ALHAMBRA 1105,0,0,0,0.0,0.0,5.8825087643925915,0.1563220999021087,2740.5,3
ALLEGHANY 1101,0,0,0,0.0,0.0,7.786719110182842,0.269410279850788,1618.0,1
ALLEGHANY 1102,0,0,0,0.0,0.0,7.708517396192631,0.2642035942252736,1068.5,2
ALTO 1120,1,0,0,4.590279280294221,0.0,4.590279280294221,0.096284101550413,15676.0,2
ALTO 1122,0,0,0,0.0,0.0,4.590279280294221,0.096284101550413,2899.5,2
ALTO 1123,0,0,0,0.0,0.0,4.590279280294221,0.096284101550413,2795.0,0
ALTO 1124,1,0,0,4.703221172440744,0.0,4.703221172440744,0.1009783869969734,10515.0,2
ALTO 1125,0,0,0,0.0,0.0,4.703221172440744,0.1009783869969734,5408.5,4
ANDERSON 1101,0,0,0,0.0,0.0,8.691659961312643,0.3330841375887324,5357.0,2
ANDERSON 1103,0,0,0,0.0,0.0,8.691659961312643,0.3330841375887324,1315.5,2
ANITA 1106,0,0,0,0.0,0.0,8.53158203655833,0.3213650533630564,767.875,0
ANNAPOLIS 1101,0,0,0,0.0,0.0,7.663319975958075,0.2612159806842593,727.0,2
ANTELOPE 1101,0,0,0,0.0,0.0,8.844547287746217,0.3444580570095286,164.77272727272728,2
ANTLER 1101,0,0,0,0.0,0.0,8.961236926994447,0.35325782138764,4890.0,3
APPLE HILL 1103,0,0,0,0.0,0.0,7.532660188993011,0.2526685233064645,4209.5,2
APPLE HILL 1104,0,0,0,0.0,0.0,7.532660188993011,0.2526685233064645,1701.5,1
APPLE HILL 2102,0,0,0,0.0,0.0,7.741893963739498,0.2664200116903845,2137.0,2
ARCATA 1121,0,0,0,0.0,0.0,8.622848491241081,0.3280227123344374,5859.5,1
ARCATA 1122,0,0,0,0.0,0.0,8.622848491241081,0.3280227123344374,2574.5,4
ARLINGTON 0401,0,0,0,0.0,0.0,4.700431627097981,0.1008611539627841,5336.0,1
ARVIN 1101,0,0,0,0.0,0.0,9.40030323592767,0.3872843437832481,500.42857142857144,1
ATASCADERO 1101,1,0,0,6.381992500757234,0.0,6.381992500757234,0.1831912802133684,11520.0,1
ATASCADERO 1102,0,0,0,0.0,0.0,6.125791606015353,0.1691574880331479,6462.0,1
ATASCADERO 1103,0,0,0,0.0,0.0,6.223012383183814,0.1744206577628371,6120.0,4
AUBERRY 1101,0,0,0,0.0,0.0,7.778938122952014,0.2688900962360689,1059.5,3
AUBERRY 1102,0,0,0,0.0,0.0,7.490960282530395,0.2499686093222348,1059.5,1
AUBURN 1101,0,0,0,0.0,0.0,7.575324234331977,0.255444891991354,4632.0,4
AUBURN 1102,0,0,0,0.0,0.0,7.575324234331977,0.255444891991354,1546.3333333333333,3
BALCH NO 1 1101,0,0,0,0.0,0.0,7.232537541538932,0.23353989110569,580.0,2
BANCROFT 0401,1,0,0,5.359819440177087,0.0,5.359819440177087,0.1303767622586987,10746.0,0
BANCROFT 0402,0,0,0,0.0,0.0,5.359819440177087,0.1303767622586987,4121.0,0
