unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
CAROLANDS 0404,0,0,0,0.0,0.0,7.823091869811741,0.1354107959797374,1854.3333333333333,2
CASTRO VALLEY 1102,0,0,0,0.0,0.0,8.607607441242493,0.1633740340868648,8877.0,2
CASTRO VALLEY 1105,1,0,0,0.0,0.0,7.416016587937118,0.1219011598951814,10696.5,2
CASTRO VALLEY 1108,1,0,0,8.607607441242493,0.0,8.607607441242493,0.1633740340868648,13970.0,2
CASTRO VALLEY 1110,0,0,0,0.0,0.0,8.607607441242493,0.1633740340868648,3863.0,2
CASTRO VALLEY 1111,0,0,0,0.0,0.0,8.607607441242493,0.1633740340868648,3863.0,2
CAYETANO 2109,0,0,0,0.0,0.0,8.407149643799404,0.1559885451862906,2890.5,2
CAYETANO 2111,0,0,0,0.0,0.0,8.407149643799404,0.1559885451862906,2890.5,2
CAYUCOS 1101,0,0,0,0.0,0.0,8.852913336371884,0.1726353929878615,528.8,3
CAYUCOS 1102,0,0,0,0.0,0.0,8.537131577264105,0.1607587331000747,3033.8,3
CEDAR CREEK 1101,0,0,0,0.0,0.0,10.924006921052989,0.2605314309260657,1115.3333333333333,1
CHALLENGE 1101,0,0,0,0.0,0.0,11.147576232415602,0.2710461871674094,888.75,1
CHALLENGE 1102,0,0,0,0.0,0.0,11.102420525785735,0.26890648489703,1062.3333333333333,1
CHESTER 1101,0,0,0,0.0,0.0,10.434151957070972,0.2381876227360484,1100.0,1
CHESTER 1102,0,0,0,0.0,0.0,10.434151957070972,0.2381876227360484,1100.0,1
CHOLAME 1101,0,0,0,0.0,0.0,10.93578374654121,0.2610803625181,1620.5,3
CHOLAME 2102,0,0,0,0.0,0.0,9.803922883072978,0.2108520729239623,3949.0,3
CLARK ROAD 1101,0,0,0,0.0,0.0,11.81839913661204,0.3037816956483531,899.5,1
CLARK ROAD 1102,0,0,0,0.0,0.0,11.778676933781435,0.3017939187596438,1851.0,1
CLARKSVILLE 2103,1,0,1,9.873779073320586,0.0,10.631413209016715,0.2470703400675162,28833.0,1
CLARKSVILLE 2104,1,0,0,0.0,0.0,10.631413209016715,0.2470703400675162,7238.5,1
CLARKSVILLE 2105,1,0,1,10.631413209016715,0.0,10.631413209016715,0.2470703400675162,15415.0,1
CLARKSVILLE 2106,1,0,0,8.681233935082892,0.0,10.631413209016715,0.2470703400675162,12843.0,1
CLARKSVILLE 2109,1,0,1,10.631413209016715,0.0,10.631413209016715,0.2470703400675162,8350.5,1
CLAY 1101,0,0,0,0.0,0.0,10.717668237018747,0.2510031822665985,2863.0,4
CLAY 1102,1,0,1,10.766612359171903,0.0,10.766612359171903,0.2532479901114504,6321.0,4
CLAY 1103,0,0,0,0.0,0.0,10.766612359171903,0.2532479901114504,2148.5,4
CLAYTON 2212,0,0,0,0.0,0.0,8.919903028759624,0.1752072159188747,5000.0,2
CLAYTON 2213,0,0,0,0.0,0.0,8.919903028759624,0.1752072159188747,7995.0,2
CLAYTON 2215,0,0,0,0.0,0.0,8.06515855491881,0.1437690208995663,3464.0,2
CLAYTON 2217,0,0,0,0.0,0.0,8.06515855491881,0.1437690208995663,8747.0,2
CLEAR LAKE 1101,0,0,0,0.0,0.0,10.45781269566624,0.2392448722365724,6102.0,0
CLEAR LAKE 1102,0,0,0,0.0,0.0,10.45781269566624,0.2392448722365724,4123.333333333333,0
CLOVERDALE 1101,0,0,0,0.0,0.0,10.485662840967894,0.2404921851807623,6306.0,0
CLOVERDALE 1102,0,0,0,0.0,0.0,10.588331290312148,0.2451171007455243,4088.0,0
COARSEGOLD 2102,0,0,0,0.0,0.0,10.46405677231422,0.2395242537010847,4398.5,4
COARSEGOLD 2103,1,0,0,6.885510188893662,0.0,10.242758670891922,0.2297177514261454,7327.5,4
COARSEGOLD 2104,0,0,0,0.0,0.0,10.242758670891922,0.2297177514261454,4536.5,4
COLUMBIA HILL 1101,0,0,0,0.0,0.0,10.790017662044008,0.2543248369003136,1068.5,1
CONTRA COSTA 2115,1,0,0,0.0,0.0,9.30478042149884,0.1903368575917301,10095.0,2
COPPERMINE 1104,0,0,0,0.0,0.0,11.809131225236255,0.3033173568431689,2703.0,4
CORDELIA 1112,0,0,0,0.0,0.0,7.818721529995834,0.1352621161950982,6109.0,1
CORNING 1101,0,0,0,0.0,0.0,13.95708214042096,0.4198756431387281,1560.6666666666667,1
CORNING 1102,0,0,0,0.0,0.0,13.95708214042096,0.4198756431387281,1560.6666666666667,1
CORONA 1103,0,0,0,0.0,0.0,8.758259695123899,0.1690327025423314,6534.5,0
CORRAL 1101,0,0,0,0.0,0.0,10.912332779382554,0.2599878291602322,2198.5,4
CORRAL 1102,0,0,0,0.0,0.0,10.912332779382554,0.2599878291602322,2198.5,4
CORRAL 1103,1,0,0,0.0,0.0,11.134132031742222,0.2704082895791151,5849.0,4
CORTINA 1101,0,0,0,0.0,0.0,13.16751634732108,0.374953729395471,2204.0,1
COTATI 1102,1,0,0,0.0,0.0,8.001862546913326,0.1415601717262004,8055.0,0
COTATI 1103,0,0,0,0.0,0.0,8.581576089427758,0.1624056657456674,1607.5,0
COTATI 1104,1,0,0,8.001862546913326,0.0,8.001862546913326,0.1415601717262004,13255.0,0
COTATI 1105,0,0,0,0.0,0.0,8.581576089427758,0.1624056657456674,4505.0,0
COTTONWOOD 1101,0,0,0,0.0,0.0,12.772797416655203,0.353397750808276,2179.0,1
COTTONWOOD 1102,0,0,0,0.0,0.0,12.680582394355524,0.3484488326802135,4009.0,1
COTTONWOOD 1103,0,0,0,0.0,0.0,12.772797416655203,0.353397750808276,2179.0,1
COVELO 1101,0,0,0,0.0,0.0,11.40605724832767,0.2834495761302683,3100.0,0
CURTIS 1701,0,0,0,0.0,0.0,10.158074268995716,0.2260169495690853,2472.0,4
CURTIS 1702,1,0,0,1.662302834886424,0.0,10.158074268995716,0.2260169495690853,8202.0,4
CURTIS 1703,1,0,0,9.963675038996938,0.0,9.963675038996938,0.2176303073181272,9736.0,4
CURTIS 1704,0,0,0,0.0,0.0,10.464896242704723,0.2395618263695899,1496.0,4
CURTIS 1705,1,0,0,0.0,0.0,10.158074268995716,0.2260169495690853,1541.0,4
CUYAMA 1103,0,0,0,0.0,0.0,12.729779267442002,0.351084979621666,268.5,4
CUYAMA 2101,0,0,0,0.0,0.0,16.616759671681034,0.5886121678716725,5129.0,4
DEL MAR 2106,0,0,0,0.0,0.0,10.88441438578149,0.2586900155981632,1699.6666666666667,1
DEL MAR 2109,0,0,0,0.0,0.0,11.075256163034137,0.2676231940147512,3016.666666666667,1
DEL MAR 2110,1,0,1,10.458468879439884,0.0,10.95937355205211,0.2621815672014784,11013.0,1
DEL MONTE 2101,0,0,0,0.0,0.0,8.441041730395037,0.1572256750385023,7952.0,3
DEL MONTE 2102,1,0,0,8.499529052721055,0.0,8.499529052721055,0.1593716499506389,17859.0,3
DEL MONTE 2103,0,0,0,0.0,0.0,8.499529052721055,0.1593716499506389,7738.0,3
DEL MONTE 2104,0,0,0,0.0,0.0,8.441041730395037,0.1572256750385023,4163.0,3
DEL MONTE 2105,0,0,0,0.0,0.0,8.499529052721055,0.1593716499506389,1740.0,3
DESCHUTES 1101,0,0,0,0.0,0.0,11.813414511087268,0.3035319151367056,992.5,1
DESCHUTES 1104,0,0,0,0.0,0.0,12.404515446584767,0.3338307848560993,2455.0,1
DIAMOND SPRINGS 1103,0,0,0,0.0,0.0,10.665877216223716,0.2486381886744237,2414.5,1
DIAMOND SPRINGS 1104,0,0,0,0.0,0.0,10.571817712344362,0.2443703736500338,6144.0,1
DIAMOND SPRINGS 1105,0,0,0,0.0,0.0,10.571817712344362,0.2443703736500338,4077.0,1
DIAMOND SPRINGS 1106,0,0,0,0.0,0.0,10.571817712344362,0.2443703736500338,5481.0,1
DIAMOND SPRINGS 1107,0,0,0,0.0,0.0,10.75822456410149,0.252862609373742,2414.5,1
DIVIDE 1103,0,0,0,0.0,0.0,9.296773445031905,0.1900159756368465,494.0,3
DOBBINS 1101,0,0,0,0.0,0.0,10.97486758733974,0.2629060521136728,1506.0,1
DOLAN ROAD 1101,0,0,0,0.0,0.0,7.318751640808463,0.1187749233324455,7870.5,3
DRUM 1101,0,0,0,0.0,0.0,10.998209373538277,0.263999288457171,566.6,1
DUNBAR 1101,0,0,0,0.0,0.0,9.05947051433121,0.1806240863414163,5482.0,0
DUNBAR 1102,0,0,0,0.0,0.0,8.525998780872811,0.1603474629844218,1228.5,0
DUNBAR 1103,0,0,0,0.0,0.0,9.369413027574222,0.1929365404657509,4440.5,0
DUNLAP 1102,0,0,0,0.0,0.0,11.031501152074275,0.2655622830334847,847.3333333333334,4
DUNLAP 1103,0,0,0,0.0,0.0,10.552267478222674,0.2434877382738115,1323.0,4
