exp_id,method,method_slug,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,delta
0,Group Conformal (random),group_conformal_random,8.32859866126265,146.2258781249679,4733972.491000201,4754612.677020064,4733972.491000201,-0.004360013933140138,False,23.618365049362183,169,2,41,62,1525623.0238095238,188125.2,652233.6,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
0,Group Conformal (fixed),group_conformal_fixed,15.283223930452401,233.17280126137774,6371967.3176548835,6641934.078636334,6371967.3176548835,-0.04236788224469557,False,49.91026210784912,182,0,47,75,1597579.523809524,0.0,840065.1666666667,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
0,Group Conformal (oracle),group_conformal_oracle,22.005821856836814,319.5617003681235,7863166.7622916885,8034789.522726503,7863166.7622916885,-0.02182616312524904,False,52.28244996070862,238,1,47,83,1632486.0404761906,4088.7000000000003,836159.4333333333,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
0,Bonferroni,bonferroni,18.72918733624749,,42289780.7068082,42289780.70680824,42289780.7068082,-8.808961021314027e-16,False,0.3557722568511963,200,4,196,27,2994264.3404761907,9033.300000000001,831340.655952381,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
0,MaxRank,maxrank,10.325398844225042,,24067470.53038119,24067470.530381188,24067470.53038119,1.5478528554794957e-16,False,0.31996703147888184,160,2,158,28,2797643.7452380955,548.5383116883118,839860.5452380952,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
0,CI,ci,8.507157914915426,,21779210.49698395,21779210.496983938,21779210.49698395,5.13143986414632e-16,False,0.31561708450317383,175,0,175,29,2792259.3404761907,0.0,840360.2285714287,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
0,Co-Optimized,co_optimized,,,777532.8853053721,777532.8853053721,777532.8853053721,0.0,False,0.08405303955078125,153,10,143,49,2349871.5785714285,12857.520000000002,827569.3643939394,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
0,Planning-only,planning_only,,,0.0,0.0,0.0,2.8441855613906007e-05,False,0.06043100357055664,240,240,0,2,2385530.2057142854,838370.4815259739,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
1,Group Conformal (random),group_conformal_random,7.601131592984278,135.3776553190681,4380028.739024596,4441979.1990489075,4380028.739024596,-0.014143847841077676,False,42.67634105682373,179,1,41,28,516632.0452380953,9882.9,830515.1,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
1,Group Conformal (fixed),group_conformal_fixed,13.825664706211166,213.31620382850133,5854761.869653264,6004559.273212315,5854761.869653264,-0.025585567251759457,False,30.6103572845459,172,0,60,31,510718.1785714286,0.0,840417.4,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.9,0.9,1.0
