unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
ALHAMBRA 1102,0,0,0,0.0,0.0,13.344711763595804,0.1151607483840527,6257.0,1
ALHAMBRA 1105,0,0,0,0.0,0.0,15.569885611209507,0.1563220999021087,2740.5,1
ALLEGHANY 1101,0,0,0,0.0,0.0,20.504258334833832,0.269410279850788,1618.0,4
ALLEGHANY 1102,0,0,0,0.0,0.0,20.30256599974703,0.2642035942252736,1068.5,4
ALTO 1120,1,0,0,12.193074542670352,0.0,12.193074542670352,0.096284101550413,15676.0,1
ALTO 1122,0,0,0,0.0,0.0,12.193074542670352,0.096284101550413,2899.5,1
ALTO 1123,0,0,0,0.0,0.0,12.193074542670352,0.096284101550413,2795.0,1
ALTO 1124,1,0,0,0.0,0.0,12.48914622438022,0.1009783869969734,10515.0,1
ALTO 1125,0,0,0,0.0,0.0,12.48914622438022,0.1009783869969734,5408.5,1
ANDERSON 1101,1,0,0,12.051739379346499,0.0,22.83242739546537,0.3330841375887324,5357.0,2
ANDERSON 1103,0,0,0,0.0,0.0,22.83242739546537,0.3330841375887324,1315.5,2
ANITA 1106,0,0,0,0.0,0.0,22.421360796927477,0.3213650533630564,767.875,2
ANNAPOLIS 1101,0,0,0,0.0,0.0,20.1859593977952,0.2612159806842593,727.0,1
ANTELOPE 1101,0,0,0,0.0,0.0,23.224722513319893,0.3444580570095286,164.77272727272728,0
ANTLER 1101,1,0,0,5.236281767540912,0.0,23.52393674302623,0.35325782138764,4890.0,2
APPLE HILL 1103,0,0,0,0.0,0.0,19.84871393284476,0.2526685233064645,4209.5,4
APPLE HILL 1104,0,0,0,0.0,0.0,19.84871393284476,0.2526685233064645,1701.5,4
APPLE HILL 2102,0,0,0,0.0,0.0,20.38865829839594,0.2664200116903845,2137.0,4
ARCATA 1121,1,0,0,0.0,0.0,22.655765667564104,0.3280227123344374,5859.5,2
ARCATA 1122,0,0,0,0.0,0.0,22.655765667564104,0.3280227123344374,2574.5,2
ARLINGTON 0401,0,0,0,0.0,0.0,12.481835747761137,0.1008611539627841,5336.0,1
ARVIN 1101,0,0,0,0.0,0.0,24.648236223709937,0.3872843437832481,500.42857142857144,0
ATASCADERO 1101,1,0,0,16.86892332232876,0.0,16.86892332232876,0.1831912802133684,11520.0,0
ATASCADERO 1102,1,0,0,0.0,0.0,16.20303197914857,0.1691574880331479,6462.0,0
ATASCADERO 1103,0,0,0,0.0,0.0,16.455823653562714,0.1744206577628371,6120.0,0
AUBERRY 1101,0,0,0,0.0,0.0,20.484193755578985,0.2688900962360689,1059.5,0
AUBERRY 1102,0,0,0,0.0,0.0,19.741035104230683,0.2499686093222348,1059.5,0
AUBURN 1101,0,0,0,0.0,0.0,19.95885865562797,0.255444891991354,4632.0,4
AUBURN 1102,0,0,0,0.0,0.0,19.95885865562797,0.255444891991354,1546.3333333333333,4
BALCH NO 1 1101,0,0,0,0.0,0.0,19.073214725569574,0.23353989110569,580.0,0
BANCROFT 0401,1,0,0,0.0,0.0,14.206820924424118,0.1303767622586987,10746.0,1
BANCROFT 0402,0,0,0,0.0,0.0,14.206820924424118,0.1303767622586987,4121.0,1
BANGOR 1101,0,0,0,0.0,0.0,20.29302300923393,0.2639584684690924,1062.3333333333333,4
BASALT 1106,0,0,0,0.0,0.0,14.759044350954648,0.1406099310912242,905.5,1
