unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
ALHAMBRA 1102,0,0,0,3.9435993844864186,0.0,3.9435993844864186,0.1133513097014512,6257.0,2
ALHAMBRA 1105,0,0,0,3.7159566650517,0.0,3.7159566650517,0.1508633860331232,2740.5,3
ALLEGHANY 1101,1,0,1,7.7100832173479485,0.0,7.7100832173479485,0.2638128962601731,1618.0,1
ALLEGHANY 1102,0,0,0,5.725612711107125,0.0,5.725612711107125,0.2597096756200467,1068.5,2
ALTO 1120,0,0,0,3.294151839354526,0.0,3.294151839354526,0.0911278249862053,15676.0,2
ALTO 1122,0,0,0,2.7392749211001317,0.0,2.7392749211001317,0.0911278249862053,2899.5,2
ALTO 1123,0,0,0,3.1559283641963503,0.0,3.1559283641963503,0.0911278249862053,2795.0,0
ALTO 1124,0,0,0,3.6930186338287463,0.0,3.6930186338287463,0.0960637745526369,10515.0,2
ALTO 1125,0,0,0,3.9975268570007985,0.0,3.9975268570007985,0.0960637745526369,5408.5,4
ANDERSON 1101,1,0,1,8.036058677792663,0.0,8.036058677792663,0.3329021573126705,5357.0,2
ANDERSON 1103,0,0,0,6.452223764653887,0.0,6.452223764653887,0.3329021573126705,1315.5,2
ANITA 1106,0,0,0,6.991453413671469,0.0,6.991453413671469,0.3275543888861075,767.875,0
ANNAPOLIS 1101,0,0,0,6.125655878731253,0.0,6.125655878731253,0.2521269468625747,727.0,2
ANTELOPE 1101,1,0,1,7.623556676885209,0.0,7.623556676885209,0.3013462940876176,164.77272727272728,2
ANTLER 1101,0,0,0,7.109099883634796,0.0,7.109099883634796,0.3465594416594588,4890.0,3
APPLE HILL 1103,0,0,0,5.213210488773294,0.0,5.213210488773294,0.247682503147296,4209.5,2
APPLE HILL 1104,0,0,0,5.837216980135422,0.0,5.837216980135422,0.247682503147296,1701.5,1
APPLE HILL 2102,0,0,0,6.145448236870756,0.0,6.145448236870756,0.2595599266281374,2137.0,2
ARCATA 1121,0,0,0,7.0474923145807455,0.0,7.0474923145807455,0.3416050965043623,5859.5,1
ARCATA 1122,0,0,0,6.001925425421278,0.0,6.001925425421278,0.3416050965043623,2574.5,4
ARLINGTON 0401,0,0,0,2.57603962679483,0.0,2.57603962679483,0.0981168823486706,5336.0,1
ARVIN 1101,1,0,1,8.698155214906837,0.0,8.698155214906837,0.3511859650532316,500.42857142857144,1
ATASCADERO 1101,0,0,0,4.138796678831338,0.0,4.138796678831338,0.1674825449012137,11520.0,1
ATASCADERO 1102,0,0,0,3.93492844071128,0.0,3.93492844071128,0.158974760247188,6462.0,1
ATASCADERO 1103,0,0,0,3.841083449777265,0.0,3.841083449777265,0.162099598852087,6120.0,4
AUBERRY 1101,0,0,0,5.42486114809636,0.0,5.42486114809636,0.2597079572556998,1059.5,3
AUBERRY 1102,0,0,0,5.816433180540573,0.0,5.816433180540573,0.243259593240375,1059.5,1
AUBURN 1101,0,0,0,5.2875757424164185,0.0,5.2875757424164185,0.2541593714054685,4632.0,4
AUBURN 1102,0,0,0,5.677521081803189,0.0,5.677521081803189,0.2541593714054685,1546.3333333333333,3
BALCH NO 1 1101,0,0,0,5.056282822107079,0.0,5.056282822107079,0.2261491381322566,580.0,2
BANCROFT 0401,0,0,0,3.1402029357457324,0.0,3.1402029357457324,0.1219011598951814,10746.0,0
BANCROFT 0402,0,0,0,3.853091383022024,0.0,3.853091383022024,0.1219011598951814,4121.0,0
BANGOR 1101,1,0,1,7.1022505114123184,0.0,7.1022505114123184,0.2696078178484734,1062.3333333333333,4
BASALT 1106,0,0,0,4.08851730941806,0.0,4.08851730941806,0.1367092794841692,905.5,4
BAY MEADOWS 1105,0,0,0,5.442815686772983,0.0,5.442815686772983,0.1354107959797374,2459.5,0
BAY MEADOWS 2102,0,0,0,3.7575959659780382,0.0,3.7575959659780382,0.1354107959797374,1854.3333333333333,0
BAYWOOD 1101,0,0,0,4.168716391089388,0.0,4.168716391089388,0.1769217345198943,1230.0,2
BEAR VALLEY 2101,0,0,0,6.292085420250394,0.0,6.292085420250394,0.2532700179910168,5038.5,4
BEAR VALLEY 2105,0,0,0,5.293015325651877,0.0,5.293015325651877,0.2250985072178549,1603.0,4
BELL 1107,0,0,0,5.0381306226058085,0.0,5.0381306226058085,0.2640591746135377,8348.0,4
BELL 1108,0,0,0,5.3862920584462595,0.0,5.3862920584462595,0.2497446781200264,4663.0,3
BELL 1109,0,0,0,5.16848553361787,0.0,5.16848553361787,0.2541593714054685,3026.0,1
BELL 1110,0,0,0,5.116616601724883,0.0,5.116616601724883,0.2541593714054685,2955.5,4
BELLEVUE 1102,0,0,0,3.087422669208831,0.0,3.087422669208831,0.1615789689793955,3311.0,1
BELLEVUE 2101,0,0,0,4.98865051192583,0.0,4.98865051192583,0.1929365404657509,725.5,3
BELMONT 1103,0,0,0,3.715354914926005,0.0,3.715354914926005,0.183602541752289,8404.0,3
BELMONT 1110,0,0,0,3.796986457976829,0.0,3.796986457976829,0.1351083336446601,2556.6666666666665,4
BEN LOMOND 0401,0,0,0,5.7564455207476515,0.0,5.7564455207476515,0.2643451762976216,2509.5,4
BEN LOMOND 1101,0,0,0,6.080148680832156,0.0,6.080148680832156,0.2643451762976216,2705.5,4
BERESFORD 0402,0,0,0,4.0069287698246825,0.0,4.0069287698246825,0.1354107959797374,7115.333333333333,1
BERESFORD 0403,0,0,0,4.09127836081772,0.0,4.09127836081772,0.1354107959797374,1856.5,0
BERKELEY F 0402,0,0,0,3.6335776435823135,0.0,3.6335776435823135,0.0981168823486706,5065.0,0
BERKELEY F 1103,0,0,0,3.014630366983326,0.0,3.014630366983326,0.0988755044620851,9660.333333333334,2
BERKELEY F 1105,0,0,0,2.8231781578502857,0.0,2.8231781578502857,0.0981168823486706,3386.0,2
BIG BASIN 1101,0,0,0,6.5617108301714,0.0,6.5617108301714,0.2643451762976216,2705.5,1
BIG BASIN 1102,0,0,0,7.166078783796422,0.0,7.166078783796422,0.2995115776034232,6007.0,1
BIG BEND 1101,0,0,0,7.157093899446602,0.0,7.157093899446602,0.299349256365889,1418.0,0
BIG BEND 1102,0,0,0,7.003815471605223,0.0,7.003815471605223,0.2902380977578843,888.75,4
BIG MEADOWS 2101,0,0,0,6.070746482361224,0.0,6.070746482361224,0.2586917976001661,10046.666666666666,2
BIG RIVER 1101,0,0,0,6.512525509801536,0.0,6.512525509801536,0.3120113403557603,2443.0,1
BOGARD 1101,0,0,0,4.642552627413248,0.0,4.642552627413248,0.2403823045486956,9832.0,3
BOLINAS 1101,0,0,0,3.8846416811091102,0.0,3.8846416811091102,0.1305348317935267,2111.0,3
BONNIE NOOK 1101,0,0,0,6.129331302023436,0.0,6.129331302023436,0.2620673775236911,566.6,3
BONNIE NOOK 1102,0,0,0,6.068148516892311,0.0,6.068148516892311,0.2620673775236911,566.6,0
BRENTWOOD 2105,0,0,0,4.68658629894021,0.0,4.68658629894021,0.1761060510177409,1293.0,0
BRENTWOOD 2111,0,0,0,4.788969947074971,0.0,4.788969947074971,0.1903368575917301,11610.5,4
BRIDGEVILLE 1101,0,0,0,6.686026500232886,0.0,6.686026500232886,0.3265292427406219,1358.0,2
BRIDGEVILLE 1102,0,0,0,6.36344860617672,0.0,6.36344860617672,0.335918628273536,1358.0,0
BROWNS VALLEY 1101,0,0,0,5.4258482373721115,0.0,5.4258482373721115,0.2789129569881826,1967.5,1
BRUNSWICK 1102,0,0,0,5.144229570166697,0.0,5.144229570166697,0.2508411940003243,7581.0,3
BRUNSWICK 1103,0,0,0,5.13199824642669,0.0,5.13199824642669,0.2445188124186584,2644.5,2
BRUNSWICK 1104,0,0,0,5.780065352113432,0.0,5.780065352113432,0.2445188124186584,6700.0,3
BRUNSWICK 1105,0,0,0,5.828508913557942,0.0,5.828508913557942,0.2508411940003243,2644.5,4
BRUNSWICK 1106,0,0,0,4.993847532196571,0.0,4.993847532196571,0.2488855036924441,4079.0,3
BRUNSWICK 1107,0,0,0,5.595418320605564,0.0,5.595418320605564,0.2445188124186584,7037.0,4
BRUNSWICK 1110,0,0,0,5.305686961071477,0.0,5.305686961071477,0.2445188124186584,6373.0,4
BUCKS CREEK 1103,0,0,0,5.524002328743408,0.0,5.524002328743408,0.2848165120725041,854.6666666666666,3
BUELLTON 1101,1,0,1,8.274609581406589,0.0,8.274609581406589,0.3257483449021056,6937.5,4
BUELLTON 1102,0,0,0,7.69542789193115,0.0,7.69542789193115,0.3257483449021056,3914.0,4
BURNEY 1101,0,0,0,4.660964671388386,0.0,4.660964671388386,0.2195652239616977,1384.6666666666667,1
BURNEY 1102,0,0,0,4.53272973808122,0.0,4.53272973808122,0.2195652239616977,1384.6666666666667,3
BURNS 2101,0,0,0,7.134218479797806,0.0,7.134218479797806,0.2643451762976216,5661.5,1
BUTTE 1105,0,0,0,6.099374972426149,0.0,6.099374972426149,0.3341501178567743,1246.6666666666667,3
CABRILLO 1103,0,0,0,5.1858529248114635,0.0,5.1858529248114635,0.2450174779501892,2496.0,2
CABRILLO 1104,0,0,0,4.987182586149402,0.0,4.987182586149402,0.240511123194051,46690.5,4
CAL WATER 1102,1,0,1,9.785635175289531,0.0,9.785635175289531,0.3884502222419492,6749.0,3
CALAVERAS CEMENT 1101,0,0,0,6.46393723916595,0.0,6.46393723916595,0.2738787050491885,2172.0,4
CALISTOGA 1101,0,0,0,4.647493889278902,0.0,4.647493889278902,0.1956067858603713,569.0,0
CALISTOGA 1102,0,0,0,4.8346276968906245,0.0,4.8346276968906245,0.1691396721200387,5797.0,2
CALPELLA 1101,0,0,0,4.824660913574389,0.0,4.824660913574389,0.2590980260265659,3009.0,3
CALPELLA 1102,0,0,0,7.0341142201383215,0.0,7.0341142201383215,0.2757561488363527,4236.0,1
CAMP EVERS 2103,0,0,0,4.181800229805025,0.0,4.181800229805025,0.1774622525434106,17638.0,3
CAMP EVERS 2104,0,0,0,4.3682601514440265,0.0,4.3682601514440265,0.2252398489045476,5231.0,1
CAMP EVERS 2105,0,0,0,5.615314374560482,0.0,5.615314374560482,0.2252398489045476,4735.0,3
CAMP EVERS 2106,0,0,0,4.855632681359409,0.0,4.855632681359409,0.2252398489045476,3450.0,3
CAMPHORA 1101,0,0,0,7.287519095831951,0.0,7.287519095831951,0.316396784120332,1716.0,3
CARLOTTA 1121,0,0,0,6.833001285726642,0.0,6.833001285726642,0.3604334407364121,1358.0,0
CAROLANDS 0401,0,0,0,3.752774222316083,0.0,3.752774222316083,0.1354107959797374,1944.0,4
CAROLANDS 0404,0,0,0,3.945632156468301,0.0,3.945632156468301,0.1354107959797374,1854.3333333333333,4
CASTRO VALLEY 1102,0,0,0,5.575815105503627,0.0,5.575815105503627,0.1633740340868648,8877.0,4
