exp_id,method,method_slug,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,delta
0,Group Conformal (random),group_conformal_random,8.32859866126265,146.2258781249679,4785505.798510766,4789931.330128884,4785505.798510766,-0.0009247782375471152,False,32.80073118209839,191,1,43,78,1496859.973809524,8655.75,831621.3333333334,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
0,Group Conformal (fixed),group_conformal_fixed,15.283223930452401,233.17280126137774,6488444.502086299,6533629.551310009,6488444.502086299,-0.006963926286058539,False,44.23604393005371,161,1,47,71,1629196.8904761907,7259.400000000001,832892.7666666667,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
0,Group Conformal (oracle),group_conformal_oracle,22.005821856836814,319.5617003681235,7990172.055965509,8010512.444251778,7990172.055965509,-0.0025456758807943423,False,50.72807431221008,234,0,43,67,1644396.0666666671,0.0,840088.4,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
0,Bonferroni,bonferroni,18.72918733624749,,42289780.7068082,42289780.70680824,42289780.7068082,-8.808961021314027e-16,False,0.34563207626342773,200,4,196,27,2994264.3404761907,9033.300000000001,831340.655952381,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
0,MaxRank,maxrank,10.325398844225042,,24067470.53038119,24067470.530381188,24067470.53038119,1.5478528554794957e-16,False,0.3597829341888428,160,2,158,28,2797643.7452380955,548.5383116883118,839860.5452380952,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
0,CI,ci,8.507157914915426,,21779210.49698395,21779210.496983938,21779210.49698395,5.13143986414632e-16,False,0.32956695556640625,175,0,175,29,2792259.3404761907,0.0,840360.2285714287,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
0,Co-Optimized,co_optimized,,,777532.8853053721,777532.8853053721,777532.8853053721,0.0,False,0.08122491836547852,153,10,143,49,2349871.5785714285,12857.520000000002,827569.3643939394,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
0,Planning-only,planning_only,,,0.0,0.0,0.0,6.92056592531561e-05,False,0.045593976974487305,321,321,0,2,2427810.6228571422,839193.051525974,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,Group Conformal (random),group_conformal_random,7.601131592984278,135.3776553190681,4294711.411407682,4431079.574464911,4294711.411407682,-0.03175257892649206,False,31.688550233840942,173,0,42,26,531335.8452380953,0.0,840174.7666666666,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,Group Conformal (fixed),group_conformal_fixed,13.825664706211166,213.31620382850133,5920452.108515015,5945626.589663868,5920452.108515015,-0.004252121406851023,False,39.172658920288086,177,1,44,31,510718.1785714286,9153.0,831270.7666666667,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,Group Conformal (oracle),group_conformal_oracle,21.14230184229418,307.0458657026184,7785562.808977742,7817850.305820166,7785562.808977742,-0.004147098627885039,False,32.325112104415894,259,1,44,83,328050.40000000014,13909.95,826516.1000000001,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,Bonferroni,bonferroni,15.024092550815316,,40872784.071275756,40872784.07127577,40872784.071275756,-3.64574166708643e-16,False,0.39511704444885254,145,1,144,52,574236.0785714285,1324.8,839004.9476190477,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,MaxRank,maxrank,9.03842768693028,,21882708.987204686,21882708.98720467,21882708.987204686,6.809559640244131e-16,False,0.3472139835357666,145,0,145,61,468123.430952381,0.0,840270.1071428572,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,CI,ci,7.38409068981285,,20325626.506835103,20325626.5068351,20325626.506835103,1.8328046602692286e-16,False,0.36890602111816406,144,0,144,59,469625.47857142857,0.0,840431.487012987,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,Co-Optimized,co_optimized,,,743300.2401441743,743300.2401441743,743300.2401441743,0.0,False,0.07485795021057129,133,1,132,60,625098.6142857142,522.0,839889.6643939395,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
1,Planning-only,planning_only,,,0.0,0.0,0.0,9.903568095940048e-06,False,0.05081510543823242,321,321,0,0,580658.7195238094,840272.9165259739,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,Group Conformal (random),group_conformal_random,6.400721266532009,116.15044813875393,3857127.6088240887,3860609.1954533323,3857127.6088240887,-0.000902637138910991,False,32.39928078651428,267,1,48,86,2170296.325,172251.0,668156.2333333334,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,Group Conformal (fixed),group_conformal_fixed,10.034131507032786,161.26132076070678,4482796.402284658,4486883.011523469,4482796.402284658,-0.0009116205314899039,False,30.40198302268982,271,0,52,87,2472041.7916666665,0.0,839623.6000000001,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,Group Conformal (oracle),group_conformal_oracle,15.08475856994656,226.98418437884476,5998656.360021157,5562313.684635203,5998656.360021157,0.07274006864170744,True,123.55497288703918,264,2,0,93,2179893.8583333334,24417.0,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,Bonferroni,bonferroni,11.222856151300837,,32672527.26317801,32672527.26317789,32672527.26317801,3.648609383368097e-15,False,0.3782672882080078,144,3,141,67,3328554.3833333333,29406.6,810954.5750000001,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,MaxRank,maxrank,6.312754398517107,,17848054.07211461,17848054.072114617,17848054.07211461,-4.1744498121867776e-16,False,0.38103294372558594,134,5,129,39,3545938.225,5273.97,835152.317965368,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,CI,ci,5.470001752760959,,15992137.007848352,15992137.007848348,15992137.007848352,2.3294512150775587e-16,False,0.3895132541656494,153,1,152,47,3524247.083333333,2092.5,838194.992965368,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,Co-Optimized,co_optimized,,,632957.9653823508,632957.9653823508,632957.9653823508,0.0,False,0.11251306533813477,144,0,144,45,3594627.8166666664,0.0,840377.2964285715,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
2,Planning-only,planning_only,,,0.0,0.0,0.0,3.012955301222117e-05,False,0.07871294021606445,321,321,0,0,3432603.365833333,840086.9015259739,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,Group Conformal (random),group_conformal_random,7.150359358775551,126.93475672818565,4138955.3922307603,4179255.8929210575,4138955.3922307603,-0.009736877272450279,False,33.23324108123779,184,0,48,28,1029155.9261904767,0.0,840231.3,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,Group Conformal (fixed),group_conformal_fixed,12.702567086138986,196.475131179675,5364687.152903367,5112126.564587114,5364687.152903367,0.047078344201220895,True,174.08959889411926,173,2,0,48,773419.5928571435,15988.5,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,Group Conformal (oracle),group_conformal_oracle,18.84847094252818,276.476128829298,6854287.404220069,6866967.514012739,6854287.404220069,-0.0018499530359440874,False,29.760662078857422,241,0,41,54,967780.1833333338,0.0,838620.1333333333,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,Bonferroni,bonferroni,15.016446780467279,,41050016.08255021,41050016.082550265,41050016.08255021,-1.2705004566523606e-15,False,0.3657832145690918,187,2,185,70,1332957.0595238102,2602.17,837692.9904761905,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,MaxRank,maxrank,6.634479733175073,,19289087.052773006,19289087.05277299,19289087.052773006,7.725177014899448e-16,False,0.3526020050048828,125,3,122,25,1618528.1595238103,4769.82,835633.9203463204,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,CI,ci,6.857015052434064,,19770754.712152317,19770754.712152347,19770754.712152317,-1.507394271063258e-15,False,0.3266761302947998,145,1,144,35,1582840.0428571433,708.3000000000001,839680.8917748919,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,Co-Optimized,co_optimized,,,656088.1698047802,656088.1698047802,656088.1698047802,0.0,False,0.09180903434753418,137,3,134,32,1615870.2309523814,31723.0875,808706.0036796537,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
3,Planning-only,planning_only,,,0.0,0.0,0.0,4.964165540644051e-05,False,0.05287504196166992,321,321,0,1,1238916.6676190475,839790.966525974,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,Group Conformal (random),group_conformal_random,7.961948922027589,142.85789367390868,5860581.798580291,3164285.889018635,5860581.798580291,0.46007307844672113,True,175.1379039287567,269,3,0,116,1907174.7274891778,32105.700000000004,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,Group Conformal (fixed),group_conformal_fixed,12.89008013757886,204.26471874511543,5572942.855227891,5748240.164690262,5572942.855227891,-0.03145507033109565,False,13.87254285812378,226,5,44,103,1767653.866666667,6865.842857142858,832432.7666666667,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,Group Conformal (oracle),group_conformal_oracle,21.170904081373127,308.5715384996016,8159042.048587296,7824077.42679105,8159042.048587296,0.04105440562771022,True,122.18301105499268,191,2,0,68,1796922.6251082255,46008.0,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,Bonferroni,bonferroni,17.26909811809999,,40871373.68668735,40871373.686687306,40871373.68668735,1.0937602421741898e-15,False,0.3321859836578369,144,4,140,84,2265772.166666667,15110.742857142857,825300.7512987014,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,MaxRank,maxrank,8.171684522100731,,22069222.6303717,22069222.630371694,22069222.6303717,3.3760050010417343e-16,False,0.32110023498535156,144,3,141,90,2225123.4000000004,2796.345,837561.8822510822,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,CI,ci,7.426307676331397,,19716061.432583004,19716061.432583008,19716061.432583004,-1.8894698168800863e-16,False,0.3123209476470947,138,0,138,86,2231226.666666667,0.0,840387.4989177489,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,Co-Optimized,co_optimized,,,846197.2815711931,846197.2815711931,846197.2815711931,0.0,False,0.08008098602294922,141,1,140,93,2160549.6285714284,2816.1,837543.4310606061,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
4,Planning-only,planning_only,,,0.0,0.0,0.0,1.4165331162675875e-05,False,0.07216000556945801,321,321,0,0,2554356.259177489,840369.6065259739,0.0,401.5,321.20000000000005,840437.3147835498,0.5,0.4,0.2,0.9,0.9,1.0
