unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
ALHAMBRA 1102,0,0,0,0.0,0.0,10.769650020001812,0.1133513097014512,6257.0,1
ALHAMBRA 1105,0,0,0,0.0,0.0,12.444632148844564,0.1508633860331232,2740.5,1
ALLEGHANY 1101,0,0,0,0.0,0.0,16.520839840379814,0.2638128962601731,1618.0,4
ALLEGHANY 1102,0,0,0,0.0,0.0,16.389814120058503,0.2597096756200467,1068.5,4
ALTO 1120,1,0,0,9.645862177526505,0.0,9.645862177526505,0.0911278249862053,15676.0,1
ALTO 1122,0,0,0,0.0,0.0,9.645862177526508,0.0911278249862053,2899.5,1
ALTO 1123,0,0,0,0.0,0.0,9.645862177526508,0.0911278249862053,2795.0,1
ALTO 1124,0,0,0,0.0,0.0,9.90615256373018,0.0960637745526369,10515.0,1
ALTO 1125,0,0,0,0.0,0.0,9.90615256373018,0.0960637745526369,5408.5,1
ANDERSON 1101,1,0,0,18.59503171034639,0.0,18.59503171034639,0.3329021573126705,5357.0,2
ANDERSON 1103,0,0,0,0.0,0.0,18.59503171034639,0.3329021573126705,1315.5,2
ANITA 1106,0,0,0,0.0,0.0,18.442407886284535,0.3275543888861075,767.875,2
ANNAPOLIS 1101,0,0,0,0.0,0.0,16.14501217048684,0.2521269468625747,727.0,1
ANTELOPE 1101,0,0,0,0.0,0.0,17.67639545610355,0.3013462940876176,164.77272727272728,0
ANTLER 1101,1,0,0,5.602376802216191,0.0,18.97952504430038,0.3465594416594588,4890.0,2
APPLE HILL 1103,0,0,0,0.0,0.0,15.999866595736057,0.247682503147296,4209.5,4
APPLE HILL 1104,0,0,0,0.0,0.0,15.999866595736057,0.247682503147296,1701.5,4
APPLE HILL 2102,0,0,0,0.0,0.0,16.385013379213742,0.2595599266281374,2137.0,4
ARCATA 1121,1,0,0,0.0,0.0,18.8409046703749,0.3416050965043623,5859.5,2
ARCATA 1122,0,0,0,0.0,0.0,18.8409046703749,0.3416050965043623,2574.5,2
ARLINGTON 0401,0,0,0,0.0,0.0,10.012483734428148,0.0981168823486706,5336.0,1
ARVIN 1101,0,0,0,0.0,0.0,19.10811305347698,0.3511859650532316,500.42857142857144,0
ATASCADERO 1101,1,0,0,13.120706976175365,0.0,13.120706976175365,0.1674825449012137,11520.0,0
ATASCADERO 1102,0,0,0,0.0,0.0,12.77891225662584,0.158974760247188,6462.0,0
ATASCADERO 1103,0,0,0,0.0,0.0,12.905463488460846,0.162099598852087,6120.0,0
