exp_id,method,method_slug,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,delta
1,Group Conformal (oracle),group_conformal_oracle,21.14230184229418,307.0458657026184,8128522.278661456,7581127.087717764,8128522.278661456,0.06734252206956279,True,120.0259211063385,204,4,0,45,427326.21190476185,192780.9,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
1,Bonferroni,bonferroni,15.024092550815316,,40274360.18646269,40274360.18646266,40274360.18646269,7.399825161645319e-16,False,0.3443007469177246,157,152,5,4,558761.6094047618,813204.75,27229.114285714284,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
1,MaxRank,maxrank,9.03842768693028,,21759200.06651491,21759200.06651493,21759200.06651491,-1.0272317788542434e-15,False,0.3987739086151123,162,99,63,62,464312.4309523811,447855.9235714286,392423.4536796537,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
1,CI,ci,7.38409068981285,,20141499.45421688,20141499.45421658,20141499.45421688,1.479647652620809e-14,False,0.32903504371643066,165,135,30,32,472438.8883333332,658395.6535714286,182026.54761904763,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
1,Co-Optimized,co_optimized,,,730512.7663647889,730512.7663647889,730512.7663647889,0.0,False,0.10741209983825684,165,165,0,0,585971.4105952381,840433.8086688311,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
1,Planning-only,planning_only,,,0.0,0.0,0.0,9.38612697080475e-05,False,0.07357072830200195,240,240,0,0,521175.1564285713,840274.626525974,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
2,Group Conformal (random),group_conformal_random,6.400721266532009,116.15044813875393,4317434.449046513,3749755.447095674,4317434.449046513,0.13148526252117354,True,120.02538585662842,162,13,0,42,2230710.683333333,376916.4,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
2,Group Conformal (fixed),group_conformal_fixed,10.034131507032786,161.26132076070678,5306185.74171739,4019642.0761821955,5306185.74171739,0.24246110636880835,True,120.04816174507141,240,9,0,91,2198574.658333334,107184.15,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
2,Group Conformal (oracle),group_conformal_oracle,15.08475856994656,226.98418437884476,6558619.3819876965,5375879.354743683,6558619.3819876965,0.180333688899868,True,120.04937410354614,164,8,0,51,2817273.7916666665,305623.95,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
2,Bonferroni,bonferroni,11.222856151300837,,32186601.83278532,32186601.83278539,32186601.83278532,-2.1990676753791148e-15,False,0.32010483741760254,169,168,1,4,3314452.002083333,835273.9253571428,5129.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
