unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
ALHAMBRA 1102,0,0,0,0.1151607483840527,0.1151607483840527,0.1151607483840527,0.1151607483840527,6257.0,2
ALHAMBRA 1105,0,0,0,0.1563220999021087,0.1563220999021087,0.1563220999021087,0.1563220999021087,2740.5,3
ALLEGHANY 1101,0,0,0,0.269410279850788,0.269410279850788,0.269410279850788,0.269410279850788,1618.0,1
ALLEGHANY 1102,0,0,0,0.2642035942252736,0.2642035942252736,0.2642035942252736,0.2642035942252736,1068.5,2
ALTO 1120,0,0,0,0.096284101550413,0.096284101550413,0.096284101550413,0.096284101550413,15676.0,2
ALTO 1122,0,0,0,0.096284101550413,0.096284101550413,0.096284101550413,0.096284101550413,2899.5,2
ALTO 1123,0,0,0,0.096284101550413,0.096284101550413,0.096284101550413,0.096284101550413,2795.0,0
ALTO 1124,0,0,0,0.1009783869969734,0.1009783869969734,0.1009783869969734,0.1009783869969734,10515.0,2
ALTO 1125,0,0,0,0.1009783869969734,0.1009783869969734,0.1009783869969734,0.1009783869969734,5408.5,4
ANDERSON 1101,1,1,0,0.3330841375887324,0.3330841375887324,0.3330841375887324,0.3330841375887324,5357.0,2
ANDERSON 1103,1,1,0,0.3330841375887324,0.3330841375887324,0.3330841375887324,0.3330841375887324,1315.5,2
ANITA 1106,1,1,0,0.3213650533630564,0.3213650533630564,0.3213650533630564,0.3213650533630564,767.875,0
ANNAPOLIS 1101,0,0,0,0.2612159806842593,0.2612159806842593,0.2612159806842593,0.2612159806842593,727.0,2
ANTELOPE 1101,1,1,0,0.3444580570095286,0.3444580570095286,0.3444580570095286,0.3444580570095286,164.77272727272728,2
ANTLER 1101,1,1,0,0.35325782138764,0.35325782138764,0.35325782138764,0.35325782138764,4890.0,3
APPLE HILL 1103,0,0,0,0.2526685233064645,0.2526685233064645,0.2526685233064645,0.2526685233064645,4209.5,2
APPLE HILL 1104,0,0,0,0.2526685233064645,0.2526685233064645,0.2526685233064645,0.2526685233064645,1701.5,1
APPLE HILL 2102,0,0,0,0.2664200116903845,0.2664200116903845,0.2664200116903845,0.2664200116903845,2137.0,2
ARCATA 1121,1,1,0,0.3280227123344374,0.3280227123344374,0.3280227123344374,0.3280227123344374,5859.5,1
ARCATA 1122,1,1,0,0.3280227123344374,0.3280227123344374,0.3280227123344374,0.3280227123344374,2574.5,4
ARLINGTON 0401,0,0,0,0.1008611539627841,0.1008611539627841,0.1008611539627841,0.1008611539627841,5336.0,1
ARVIN 1101,1,1,0,0.3872843437832481,0.3872843437832481,0.3872843437832481,0.3872843437832481,500.42857142857144,1
ATASCADERO 1101,0,0,0,0.1831912802133684,0.1831912802133684,0.1831912802133684,0.1831912802133684,11520.0,1
ATASCADERO 1102,0,0,0,0.1691574880331479,0.1691574880331479,0.1691574880331479,0.1691574880331479,6462.0,1
ATASCADERO 1103,0,0,0,0.1744206577628371,0.1744206577628371,0.1744206577628371,0.1744206577628371,6120.0,4
AUBERRY 1101,0,0,0,0.2688900962360689,0.2688900962360689,0.2688900962360689,0.2688900962360689,1059.5,3
AUBERRY 1102,0,0,0,0.2499686093222348,0.2499686093222348,0.2499686093222348,0.2499686093222348,1059.5,1
AUBURN 1101,0,0,0,0.255444891991354,0.255444891991354,0.255444891991354,0.255444891991354,4632.0,4
AUBURN 1102,0,0,0,0.255444891991354,0.255444891991354,0.255444891991354,0.255444891991354,1546.3333333333333,3
BALCH NO 1 1101,0,0,0,0.23353989110569,0.23353989110569,0.23353989110569,0.23353989110569,580.0,2
BANCROFT 0401,0,0,0,0.1303767622586987,0.1303767622586987,0.1303767622586987,0.1303767622586987,10746.0,0
BANCROFT 0402,0,0,0,0.1303767622586987,0.1303767622586987,0.1303767622586987,0.1303767622586987,4121.0,0
BANGOR 1101,0,0,0,0.2639584684690924,0.2639584684690924,0.2639584684690924,0.2639584684690924,1062.3333333333333,4
BASALT 1106,0,0,0,0.1406099310912242,0.1406099310912242,0.1406099310912242,0.1406099310912242,905.5,4
BAY MEADOWS 1105,0,0,0,0.1424525517673589,0.1424525517673589,0.1424525517673589,0.1424525517673589,2459.5,0
BAY MEADOWS 2102,0,0,0,0.1424525517673589,0.1424525517673589,0.1424525517673589,0.1424525517673589,1854.3333333333333,0
BAYWOOD 1101,0,0,0,0.1844038205530291,0.1844038205530291,0.1844038205530291,0.1844038205530291,1230.0,2
BEAR VALLEY 2101,0,0,0,0.2653624382209145,0.2653624382209145,0.2653624382209145,0.2653624382209145,5038.5,4
BEAR VALLEY 2105,0,0,0,0.2353103637323275,0.2353103637323275,0.2353103637323275,0.2353103637323275,1603.0,4
BELL 1107,0,0,0,0.2645798704580242,0.2645798704580242,0.2645798704580242,0.2645798704580242,8348.0,4
BELL 1108,0,0,0,0.2494298805134534,0.2494298805134534,0.2494298805134534,0.2494298805134534,4663.0,3
BELL 1109,0,0,0,0.255444891991354,0.255444891991354,0.255444891991354,0.255444891991354,3026.0,1
BELL 1110,0,0,0,0.255444891991354,0.255444891991354,0.255444891991354,0.255444891991354,2955.5,4
BELLEVUE 1102,0,0,0,0.1591624465636299,0.1591624465636299,0.1591624465636299,0.1591624465636299,3311.0,1
BELLEVUE 2101,0,0,0,0.1948022292117302,0.1948022292117302,0.1948022292117302,0.1948022292117302,725.5,3
BELMONT 1103,0,0,0,0.1992746097309099,0.1992746097309099,0.1992746097309099,0.1992746097309099,8404.0,3
BELMONT 1110,0,0,0,0.1446407867927078,0.1446407867927078,0.1446407867927078,0.1446407867927078,2556.6666666666665,4
BEN LOMOND 0401,1,0,0,0.2838707937032545,0.2838707937032545,0.2838707937032545,0.2838707937032545,2509.5,4
BEN LOMOND 1101,1,0,0,0.2838707937032545,0.2838707937032545,0.2838707937032545,0.2838707937032545,2705.5,4
BERESFORD 0402,0,0,0,0.1424525517673589,0.1424525517673589,0.1424525517673589,0.1424525517673589,7115.333333333333,1
BERESFORD 0403,0,0,0,0.1424525517673589,0.1424525517673589,0.1424525517673589,0.1424525517673589,1856.5,0
BERKELEY F 0402,0,0,0,0.1008611539627841,0.1008611539627841,0.1008611539627841,0.1008611539627841,5065.0,0
BERKELEY F 1103,0,0,0,0.1044102957379832,0.1044102957379832,0.1044102957379832,0.1044102957379832,9660.333333333334,2
BERKELEY F 1105,0,0,0,0.1008611539627841,0.1008611539627841,0.1008611539627841,0.1008611539627841,3386.0,2
BIG BASIN 1101,1,0,0,0.2838707937032545,0.2838707937032545,0.2838707937032545,0.2838707937032545,2705.5,1
BIG BASIN 1102,1,1,0,0.3262533378335011,0.3262533378335011,0.3262533378335011,0.3262533378335011,6007.0,1
BIG BEND 1101,1,1,0,0.2919208536097161,0.2919208536097161,0.2919208536097161,0.2919208536097161,1418.0,0
BIG BEND 1102,1,0,0,0.2844000590083524,0.2844000590083524,0.2844000590083524,0.2844000590083524,888.75,4
BIG MEADOWS 2101,1,0,0,0.2730502487610741,0.2730502487610741,0.2730502487610741,0.2730502487610741,10046.666666666666,2
BIG RIVER 1101,1,1,0,0.3132251402037739,0.3132251402037739,0.3132251402037739,0.3132251402037739,2443.0,1
BOGARD 1101,0,0,0,0.2616208995823552,0.2616208995823552,0.2616208995823552,0.2616208995823552,9832.0,3
BOLINAS 1101,0,0,0,0.1389057813459169,0.1389057813459169,0.1389057813459169,0.1389057813459169,2111.0,3
BONNIE NOOK 1101,0,0,0,0.2656763393942911,0.2656763393942911,0.2656763393942911,0.2656763393942911,566.6,3
BONNIE NOOK 1102,0,0,0,0.2656763393942911,0.2656763393942911,0.2656763393942911,0.2656763393942911,566.6,0
BRENTWOOD 2105,0,0,0,0.1865875730874091,0.1865875730874091,0.1865875730874091,0.1865875730874091,1293.0,0
BRENTWOOD 2111,0,0,0,0.2026256698221905,0.2026256698221905,0.2026256698221905,0.2026256698221905,11610.5,4
BRIDGEVILLE 1101,1,1,0,0.3179936251577366,0.3179936251577366,0.3179936251577366,0.3179936251577366,1358.0,2
BRIDGEVILLE 1102,1,1,0,0.3290635684339261,0.3290635684339261,0.3290635684339261,0.3290635684339261,1358.0,0
BROWNS VALLEY 1101,1,0,0,0.2748534855627582,0.2748534855627582,0.2748534855627582,0.2748534855627582,1967.5,1
BRUNSWICK 1102,0,0,0,0.2533369551284394,0.2533369551284394,0.2533369551284394,0.2533369551284394,7581.0,3
BRUNSWICK 1103,0,0,0,0.2437389853957391,0.2437389853957391,0.2437389853957391,0.2437389853957391,2644.5,2
