exp_id,method,method_slug,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,delta
0,Group Conformal (random),group_conformal_random,7.000959957813027,129.22403447863832,6001147.2023763135,6001147.20132317,6001147.2023763135,1.754903282906411e-10,False,27.586446046829224,161,0,25,54,1749734.1904761905,0.0,630300.3333333333,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
0,Group Conformal (fixed),group_conformal_fixed,11.582532108424253,186.30260327343814,8088926.0527516315,8174657.459142369,8088926.0527516315,-0.010598614183346906,False,15.285876035690308,146,1,24,56,1930307.295238095,1463.9499999999998,628857.2666666667,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
0,Group Conformal (oracle),group_conformal_oracle,17.38789259983454,260.80987143168556,11021854.732552709,11093816.338774864,11021854.732552709,-0.0065289924398675096,False,38.3266818523407,154,0,29,49,2042545.523809524,0.0,630309.9666666667,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
0,Bonferroni,bonferroni,18.72918733624749,,48721534.638560645,48721534.6385606,48721534.638560645,9.175302853897055e-16,False,0.34233689308166504,157,1,156,21,3022860.9404761908,156.5340909090909,630111.3,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
0,MaxRank,maxrank,7.737286039981393,,22591919.494657136,22591919.494657144,22591919.494657136,-3.297896222888829e-16,False,0.4118819236755371,97,0,97,19,2765395.6904761908,0.0,630285.6238095238,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
0,CI,ci,8.375408644249248,,24224125.67683297,24224125.67683297,24224125.67683297,0.0,False,0.36100292205810547,174,0,174,28,2983649.3404761907,0.0,630294.0012987014,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
0,Co-Optimized,co_optimized,,,850792.2221327903,850792.2221327903,850792.2221327903,0.0,False,0.17179393768310547,110,1,109,43,2412047.8452380956,729.4812499999999,629485.5417748919,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
0,Planning-only,planning_only,,,0.0,0.0,0.0,6.891015997013828e-05,False,0.06723260879516602,240,240,0,2,2640985.0800000005,629332.2885551949,0.0,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
1,Group Conformal (random),group_conformal_random,6.284384066054324,118.50444370254877,5557543.798600607,5557543.798600607,5557543.798600607,0.0,False,12.034389972686768,156,0,36,25,539287.8452380953,0.0,630292.4333333333,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
1,Group Conformal (fixed),group_conformal_fixed,9.888902592911638,163.39867871096567,6968486.59889544,7050365.752259822,6968486.59889544,-0.011749919039431065,False,23.118906021118164,153,0,41,27,594315.6785714286,0.0,630320.6666666667,401.5,240.89999999999998,630327.9860876623,0.5,0.3,0.15,0.9,0.95,1.0
